ACTIVE DATE,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE,COMMUNITY TYPE NAME,MAILING ADDRESS,CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO PHONE,CEO EMAIL
7/1/1980,ALBANY,010601060008,COLONIE CENTRAL HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,5,Senior High,75,Large Central & Village Dist,1 RAIDER BLVD,ALBANY,NY,12205,MR.,CHRISTOPHER,ROBILOTTI,5184591220,christopher.robilotti@southcolonie.k12.ny.us
7/1/1980,ALBANY,010601060010,FOREST PARK ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,1,Elementary,75,Large Central & Village Dist,100 FOREST DR,ALBANY,NY,12205,MS.,JILL,PENN,5188693006,jill.penn@southcolonie.k12.ny.us
7/1/1980,ALBANY,010601060011,VEEDER ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,1,Elementary,75,Large Central & Village Dist,25 VEEDER DR,ALBANY,NY,12205,MS.,KATHLEEN,GOTTSCHALK,5188694661,kathleen.gottschalk@southcolonie.k12.ny.us
7/1/1980,ALBANY,010601060012,SAND CREEK MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,2,Middle School,75,Large Central & Village Dist,329 SAND CREEK RD,ALBANY,NY,12205,MR.,THOMAS,NICHOLSON,5184591333,thomas.nicholson@southcolonie.k12.ny.us
7/1/1985,ALBANY,010601060013,LISHA KILL MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,2,Middle School,75,Large Central & Village Dist,68 WATERMAN AVE,ALBANY,NY,12205,MR.,DAVID,WETZEL,5184562306,david.wetzel@southcolonie.k12.ny.us
7/1/1998,ALBANY,010601115674,CHRISTIAN BROTHERS ACADEMY,14,NON-PUBLIC SCHOOLS,8,ROMAN CATHOLIC - ALBANY DIOCESE,,,4,Junior Senior School,75,Large Central & Village Dist,12 AIRLINE DR,ALBANY,NY,12205,MR.,JAMES,SCHLEGEL,5184529809,schlegel@cbaalbany.org
7/1/1984,ALBANY,010601216559,HEBREW ACADEMY OF THE CAPITAL DISTRICT,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,54 SAND CREEK RD,ALBANY,NY,12205,MS.,JULIE,POLLACK,5184820464,jpollack@hacdalbany.com
7/1/1980,ALBANY,010601315801,OUR SAVIOR'S LUTHERAN SCHOOL,14,NON-PUBLIC SCHOOLS,4,LUTHERAN,,,1,Elementary,75,Large Central & Village Dist,63 MOUNTAIN VIEW AVE,ALBANY,NY,12205,MR.,JOHN,MARCH,5184592273,jmarch@oursaviors.com
7/1/1997,ALBANY,010601629639,AN NUR ISLAMIC SCHOOL,14,NON-PUBLIC SCHOOLS,5,ISLAMIC,,,4,Junior Senior School,75,Large Central & Village Dist,2195 CENTRAL AVE,SCHENECTADY,NY,12304,DR.,WALID,HAWANA,5183959866,annur_principal@yahoo.com
7/1/1980,ALBANY,010615020000,MENANDS UNION FREE SCHOOL DISTRICT,16,SCHOOL DISTRICTS,2,UNION FREE,5,AVERAGE NEEDS,,NA,77,Small Central Districts,19 WARDS LN,MENANDS,NY,12204,MS.,MAUREEN,LONG,5184654561,mlong@menands.org
7/1/1980,ALBANY,010615020001,MENANDS SCHOOL,17,PUBLIC SCHOOLS,2,PUBLIC SCHOOL UNION FREE,5,AVERAGE NEEDS,1,Elementary,77,Small Central Districts,19 WARDS LN,MENANDS,NY,12204,MS.,ANTONIETTA,SCHROEDER,5184654561,aschroeder2@menands.org
7/1/2008,ALBANY,010623060000,NORTH COLONIE CSD,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,6,LOW NEEDS,,NA,75,Large Central & Village Dist,91 FIDDLERS LN,LATHAM,NY,12110,MR.,D JOSEPH,CORR,5187858591,dcorr@ncolonie.org
7/1/1980,ALBANY,010623060002,BLUE CREEK SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,100 CLINTON RD,LATHAM,NY,12110,MS.,ANNETTE,TRAPINI,5187857451,atrapini@ncolonie.org
7/1/1980,ALBANY,010623060003,BOGHT HILLS SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,38 DUNSBACH FERRY RD,COHOES,NY,12047,MS.,KIMBERLY,GREINER,5187850222,kgreiner@ncolonie.org
7/1/1980,ALBANY,010623060004,FORTS FERRY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,95 FORTS FERRY RD,LATHAM,NY,12110,MS.,CANDACE,LOBDELL,5187859203,clobdell@ncolonie.org
7/1/1980,ALBANY,010623060006,LATHAM RIDGE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,6 MERCER AVE,LATHAM,NY,12110,MR.,AARON,THIELL,5187853211,aaronthiell@ncolonie.org
7/1/1980,ALBANY,010623060007,LOUDONVILLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,349 OSBORNE RD,LOUDONVILLE,NY,12211,MS.,KERRY,FLYNN,5184341960,kflynn@ncolonie.org
7/1/1980,ALBANY,010623060008,SOUTHGATE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,30 SOUTHGATE RD,LOUDONVILLE,NY,12211,MS.,JERRI LYNNE,DEDRICK,5187856607,jdedrick@ncolonie.org
7/1/1980,ALBANY,010623060009,SHAKER JUNIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,3,Junior High School,75,Large Central & Village Dist,475 WATERVLIET-SHAKER RD,LATHAM,NY,12110,DR.,RUSSELL,MOORE,5187851341,rmoore@ncolonie.org
7/1/1980,ALBANY,010623060010,SHAKER HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,5,Senior High,75,Large Central & Village Dist,445 WATERVLIET-SHAKER RD,LATHAM,NY,12110,MR.,RICHARD,MURPHY,5187855511,rmurphy@ncolonie.org
7/1/1980,ALBANY,010623115655,SAINT AMBROSE SCHOOL,14,NON-PUBLIC SCHOOLS,8,ROMAN CATHOLIC - ALBANY DIOCESE,,,1,Elementary,75,Large Central & Village Dist,347 OLD LOUDON RD,LATHAM,NY,12110,MRS.,TERRI,MCGRAW,5187856453,principal@stambroselatham.com
7/1/1980,ALBANY,010623115753,SAINT PIUS X SCHOOL,14,NON-PUBLIC SCHOOLS,8,ROMAN CATHOLIC - ALBANY DIOCESE,,,1,Elementary,75,Large Central & Village Dist,75 UPPER LOUDON RD,LOUDONVILLE,NY,12211,MR.,DENNIS,MULLAHY,5184654539,stpiusxschool@nycap.rr.com
7/1/1980,ALBANY,010623116561,SAINT GREGORY'S SCHOOL FOR BOYS,14,NON-PUBLIC SCHOOLS,8,ROMAN CATHOLIC - ALBANY DIOCESE,,,1,Elementary,75,Large Central & Village Dist,121 OLD NISKAYUNA RD,LOUDONVILLE,NY,12211,MR.,JEFFREY,LOOMIS,5187856621,jloomis@saintgregorysschool.org
7/1/1980,ALBANY,010623806562,LOUDONVILLE CHRISTIAN SCHOOL,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,6,K-12 School,75,Large Central & Village Dist,374 LOUDON RD,LOUDONVILLE,NY,12211,MR.,TIMOTHY,CALKINS,5184346051,tcalkins@lcs.org
7/1/1996,ALBANY,010623995677,SAINT COLMAN'S SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,4,Junior Senior School,75,Large Central & Village Dist,11 HASWELL RD,WATERVLIET,NY,12189,MS.,VALERIE,MCCOMBS,5182734911,vmccombs@stcolmans.com
7/1/1980,ALBANY,010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,16,SCHOOL DISTRICTS,3,INDEPENDENT UNION FREE,3,URBAN/SUBURBAN/HIGH NEEDS,,NA,77,Small Central Districts,171 HUDSON AVE,GREEN ISLAND,NY,12183,DR.,TERESA,SNYDER,5182731422,tsnyder@greenisland.org
7/1/1980,ALBANY,010701030001,HEATLY SCHOOL,17,PUBLIC SCHOOLS,3,PUBLIC SCHOOL INDEPENDENT UNION FREE,3,URBAN/SUBURBAN/HIGH NEEDS,6,K-12 School,77,Small Central Districts,171 HUDSON AVE,GREEN ISLAND,NY,12183,MS.,ERIN,PETEANI,5182731422,epeteani@greenisland.org
7/1/1980,ALBANY,010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,6,LOW NEEDS,,NA,75,Large Central & Village Dist,PO BOX 18,GUILDERLAND CENTER,NY,12085,DR.,MARIE,WILES,5184566200,wilesm@guilderlandschools.net
7/1/1980,ALBANY,010802060001,ALTAMONT ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,PO BOX 648,ALTAMONT,NY,12009,MR.,PETER,BRABANT,5188618528,brabantp@guilderlandschools.net
7/1/1987,ALBANY,010802060003,GUILDERLAND ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,2225 WESTERN AVE,GUILDERLAND,NY,12084,MR.,ALLAN,LOCKWOOD,5188690293,lockwooda@guilderlandschools.net
7/1/1980,ALBANY,010802060004,WESTMERE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,6270 JOHNSTON RD,ALBANY,NY,12203,MS.,BETH,BINI,5184563771,binib@guilderlandschools.net
7/1/1980,ALBANY,010802060005,GUILDERLAND HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,5,Senior High,75,Large Central & Village Dist,PO BOX 37,GUILDERLAND CENTER,NY,12085,MR.,THOMAS,LUTSIC,5188618591,lutsict@guilderlandschools.net
7/1/1980,ALBANY,010802060007,LYNNWOOD ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,8 REGINA DR,SCHENECTADY,NY,12303,MS.,ALICIA,RIZZO,5183557930,rizzoa@guilderlandschools.net
7/1/1980,ALBANY,010802060008,FARNSWORTH MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,2,Middle School,75,Large Central & Village Dist,6072 STATE FARM RD,GUILDERLAND,NY,12084,MR.,MICHAEL,LASTER,5184566010,lasterm@guilderlandschools.net
7/1/1994,ALBANY,010802060009,PINE BUSH ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,75,Large Central & Village Dist,3437 CARMAN RD,SCHENECTADY,NY,12303,MR.,CHRISTOPHER,SANITA,5183572770,sanitac@guilderlandschools.net
7/1/1980,ALBANY,010802115707,SAINT MADELEINE SOPHIE SCHOOL,14,NON-PUBLIC SCHOOLS,8,ROMAN CATHOLIC - ALBANY DIOCESE,,,1,Elementary,75,Large Central & Village Dist,3510 CARMAN RD,SCHENECTADY,NY,12303,MS.,KELLY,SLOAN,5183553080,ksloan@smsschool.org
7/1/1980,ALBANY,011003060000,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,6,LOW NEEDS,,NA,76,Medium Central Districts,PO BOX 498,VOORHEESVILLE,NY,12186,MR.,BRIAN,HUNT,5187653313,bhunt@voorheesville.org
7/1/1980,ALBANY,011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,1,Elementary,76,Medium Central Districts,PO BOX 468,VOORHEESVILLE,NY,12186,MR.,JEFFREY,VIVENZIO,5187652382,jvivenzio@voorheesville.org
7/1/1980,ALBANY,011003060002,CLAYTON A BOUTON HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,5,Senior High,76,Medium Central Districts,PO BOX 528,VOORHEESVILLE,NY,12186,MS.,LAURA,SCHMITZ,5187653314,lschmitz@voorheesville.org
7/1/2009,ALBANY,011003060003,VOORHEESVILLE MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,6,LOW NEEDS,2,Middle School,76,Medium Central Districts,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,MS.,JENNIFER,DRAUTZ,5187653314,jdrautz@voorheesville.org
7/1/1980,ALBANY,011200010000,WATERVLIET CITY SCHOOL DISTRICT,16,SCHOOL DISTRICTS,1,CITY,3,URBAN/SUBURBAN/HIGH NEEDS,,NA,74,Small Cities,1245 HILLSIDE DR,WATERVLIET,NY,12189,DR.,LORI,CAPLAN,5186293201,lcaplan@vliet.neric.org
7/1/1980,ALBANY,011200010002,WATERVLIET ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,2557 10TH AVE,WATERVLIET,NY,12189,MS.,THERESA,O'BRIEN,5186293400,tobrien@vliet.neric.org
7/1/1980,ALBANY,011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,4,Junior Senior School,74,Small Cities,1245 HILLSIDE DR,WATERVLIET,NY,12189,MR.,RYAN,GROAT,5186293300,rgroat@vliet.neric.org
7/1/1980,ALLEGANY,020101040000,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,6795 RT 21,ALMOND,NY,14804,MR.,RICHARD,CALKINS,6072766500,rcalkins@aacs.wnyric.org
7/1/1980,ALLEGANY,020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,77,Small Central Districts,6795 RT 21 ,ALMOND,NY,14804,MR.,ROBERT,WOUGHTER,6072766529,bwoughter@aacs.wnyric.org
7/1/1980,ALLEGANY,020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,4,Junior Senior School,77,Small Central Districts,6795 RT 21 ,ALMOND,NY,14804,MS.,SUSAN,BAIN-LUCEY,6072766559,sbain@aacs.wnyric.org
7/1/1980,ALLEGANY,020601040000,ANDOVER CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX G,ANDOVER,NY,14806,MR.,LAWRENCE,SPANGENBURG,6074788491,lspangenburg@andovercsd.org
7/1/1980,ALLEGANY,020601040001,ANDOVER SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,PO BOX G,ANDOVER,NY,14806,MR.,JON,MORRIS,6074788491,jmorris@andovercsd.org
7/1/1996,ALLEGANY,020702040000,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,1 JAGUAR DR,BELMONT,NY,14813,DR.,BRIAN,SCHMITT,5852687900,bschmitt@genvalley.org
7/1/1996,ALLEGANY,020702040001,GENESEE VALLEY CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,1 JAGUAR DR,BELMONT,NY,14813,MR.,BRIAN,LEBARON,5852687900,blebaron@genvalley.org
7/1/1980,ALLEGANY,020801040000,BELFAST CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 336,BELFAST,NY,14711,MS.,JUDY,MAY,5853659940,jmay@belf.wnyric.org
7/1/1980,ALLEGANY,020801040001,BELFAST SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 336,BELFAST,NY,14711,MR.,MICHAEL,ROCHE,5853659940,mroche@belf.wnyric.org
7/1/1980,ALLEGANY,020801659054,VALLEYVIEW AMISH SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,RAMSEY RD,BELFAST,NY,14711,MR.,ANDREW,TROYER,NA, 
7/1/1980,ALLEGANY,021102040000,CANASERAGA CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 230,CANASERAGA,NY,14822,MR.,CHAD,GROFF,6075456421,cgroff@ccsdny.org
7/1/1980,ALLEGANY,021102040001,CANASERAGA SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 230,CANASERAGA,NY,14822,MS.,SHANNON,GILBERT,6075456421,sgilbert@ccsdny.org
7/1/1980,ALLEGANY,021601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,46 W MAIN ST,FRIENDSHIP,NY,14739,MS.,JUDY,MAY,5859733534,jmay@friend.wnyric.org
7/1/1980,ALLEGANY,021601040004,FRIENDSHIP CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,46 W MAIN ST,FRIENDSHIP,NY,14739,MR.,DONALD,PUTNAM,5859733311,dputnam@friend.wnyric.org
7/1/1980,ALLEGANY,021601658896,FRIENDSHIP AMISH SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,WHITE CREEK RD,FRIENDSHIP,NY,14739,MR.,DAN,MAST,NA, 
7/1/1980,ALLEGANY,022001040000,FILLMORE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 177,FILLMORE,NY,14735,MR.,RAVO,ROOT,5855672251,rroot@fillmorecsd.org
7/1/1986,ALLEGANY,022001040001,FILLMORE CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 177,FILLMORE,NY,14735,MR.,MICHAEL,DODGE,5855672289,mdodge@fillmorecsd.org
7/1/1980,ALLEGANY,022001807067,HOUGHTON ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,4,Junior Senior School,77,Small Central Districts,9790 THAYER ST,HOUGHTON,NY,14744,MR.,JOHN,NELSON,5855678115,john.nelson@houghtonacademy.org
7/1/1980,ALLEGANY,022101040000,WHITESVILLE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,692 MAIN ST,WHITESVILLE,NY,14897,MS.,LAURIE,SANDERS,6073563301,lsanders@whitesvillesd.org
7/1/1980,ALLEGANY,022101040001,WHITESVILLE CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,692 MAIN ST,WHITESVILLE,NY,14897,MS.,TAMMY,EMERY,6073563301,temery@whitesvillesd.org
7/1/1991,ALLEGANY,022302040000,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,5476 RT 305 N,CUBA,NY,14727,MR.,CARLOS,GILDEMEISTER,5859682650,cgildemeister@crcs.wnyric.org
7/1/1991,ALLEGANY,022302040001,CUBA-RUSHFORD HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,5,Senior High,77,Small Central Districts,5476 RT 305 N,CUBA,NY,14727,MS.,CARRIE,BOLD,5859682650,cbold@crcs.wnyric.org
7/1/1991,ALLEGANY,022302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,15 ELM ST,CUBA,NY,14727,MR.,KEVIN,ERICKSON,5859681760,kerickson@crcs.wnyric.org
7/1/2001,ALLEGANY,022302040004,CUBA-RUSHFORD MIDDLE SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,2,Middle School,77,Small Central Districts,5476 RT 305 N,CUBA,NY,14727,MS.,KATIE,RALSTON,5859682650,kralston@crcs.wnyric.org
7/1/1980,ALLEGANY,022401040000,SCIO CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,3968 WASHINGTON ST,SCIO,NY,14880,MR.,GREGORY,HARDY,5855935076,ghardy@scio.wnyric.org
7/1/1980,ALLEGANY,022401040003,SCIO CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,3968 WASHINGTON ST,SCIO,NY,14880,MS.,NANCY,SAMPSON,5855935510,nsampson@scio.wnyric.org
7/1/1980,ALLEGANY,022601060000,WELLSVILLE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,,NA,76,Medium Central Districts,126 W STATE ST,WELLSVILLE,NY,14895,MS.,KIMBERLY,MUELLER,5855962170,kmueller@wlsv.org
7/1/1980,ALLEGANY,022601060002,WELLSVILLE MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,2,Middle School,76,Medium Central Districts,126 W STATE ST,WELLSVILLE,NY,14895,MS.,MARY ELLEN,O'CONNELL,5855962143,mo'connell@wlsv.org
7/1/1980,ALLEGANY,022601060004,WELLSVILLE SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,5,Senior High,76,Medium Central Districts,126 W STATE ST,WELLSVILLE,NY,14895,MR.,JEFFREY,WHITE,5855962182,jwhite@wlsv.org
7/1/1980,ALLEGANY,022601060005,WELLSVILLE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,76,Medium Central Districts,98 SCHOOL ST,WELLSVILLE,NY,14895,MR.,DEAN,GIOPULOS,5855962104,dgiopulos@wlsv.org
7/1/1980,ALLEGANY,022601136563,IMMACULATE CONCEPTION SCHOOL,14,NON-PUBLIC SCHOOLS,10,ROMAN CATHOLIC BUFFALO DIOCESE,,,1,Elementary,76,Medium Central Districts,24 MAPLE AVE,WELLSVILLE,NY,14895,MS.,NORA,BURDICK,5855935840,icsprincipal24@yahoo.com
7/1/1994,ALLEGANY,022902040000,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,100 SCHOOL ST,BOLIVAR,NY,14715,MR.,MICHAEL,O'BRIEN,5859282561,mo'brien@brcs.wnyric.org
7/1/1994,ALLEGANY,022902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,4,Junior Senior School,77,Small Central Districts,100 SCHOOL ST,BOLIVAR,NY,14715,MR.,CHRISTOPHER,PARKER,5859282561,cparker@brcs.wnyric.org
7/1/1994,ALLEGANY,022902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,MAIN ST,RICHBURG,NY,14774,MR.,BRETT,DUSINBERRE,5859281380,bdusinberre@brcs.wnyric.org
7/1/1994,ALLEGANY,022902040003,BOLIVAR-RICHBURG PRE-K PROGRAM,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,0,Pre-K Only,77,Small Central Districts,422 MAIN ST,BOLIVAR,NY,14715,MR.,BRETT,DUSINBERRE,5859281380,bdusinberre@brcs.wnyric.org
7/1/1980,BROOME,030101060000,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,5,AVERAGE NEEDS,,NA,76,Medium Central Districts,1 GORDON DR,BINGHAMTON,NY,13901,MR.,LLOYD,PECK,6076487543,peckj@cforks.org
7/1/1980,BROOME,030101060001,CHENANGO FORKS ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,1,Elementary,76,Medium Central Districts,6 PATCH RD,BINGHAMTON,NY,13901,MS.,LORRAINE,HULBERT,6076487520,hulbertl@cforks.org
7/1/1980,BROOME,030101060003,CHENANGO FORKS HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,5,Senior High,76,Medium Central Districts,1 GORDON DR,BINGHAMTON,NY,13901,MR.,JOHN,HILLIS,6076487544,hillisj@cforks.org
